"SaleID","County","Township","TaxDistrict","ParcelNumber","PropertyClass","PostedAV","CurrentAV","SalePrice","PostedSaleRatio","SaleRatio","PostedExplanation","Explanation","Reclassified"
"C16-2021-0011577","Decatur","Washington",16,"16-11-02-430-049.000-016",510,59700,72500,33000,1.80909090909091,2.1969696969697,"INVALID SALE  SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2021-0011585","Decatur","Washington",16,"16-11-01-220-029.000-016",510,179000,225800,1e+05,1.79,2.258,"INVALID SALE  SALE BETWEEN CLOSE RALATIVES  FAMILY SALE","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2021-0011586","Decatur","Washington",16,"16-11-12-430-028.000-016",510,133000,191100,210000,0.633333333333333,0.91,"INVALID SALE  SOLD TWICE IN ONE YEAR","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C16-2021-0011587","Decatur","Washington",16,"16-11-02-230-006.000-016",420,163900,253900,3e+05,0.546333333333333,0.846333333333333,"INVALID SALE  CHANGE IN USE  BUILDING GUTTER AFTER PURCHASE","CHANGE IN USE",TRUE
"C16-2021-0011589","Decatur","Washington",16,"16-11-11-130-136.000-016",510,84100,109100,97000,0.867010309278351,1.12474226804124,"INVALID SALE  FORECLOSURE","FORCED SALE",TRUE
"C16-2021-0011594","Decatur","Washington",16,"16-06-34-410-017.000-016",500,300,400,30000,0.01,0.0133333333333333,"INVALID SALE  VACANT LOTS BY DEVELOPER","VACANT LAND",TRUE
"C16-2021-0011596","Decatur","Washington",16,"16-11-02-130-141.000-016",510,65600,64600,45000,1.45777777777778,1.43555555555556,"SALE BETWEEN CLOSE RALATIVES  FAMILY SALE","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2021-0011597","Decatur","Washington",16,"16-11-02-140-091.000-016",500,300,400,60000,0.005,0.00666666666666667,"INVALID SALE  MULTIPLE PARCELS ON ONE SALE  VACANT LOTS BY DEVELOPER","VACANT LAND",TRUE
"C16-2021-0011600","Decatur","Washington",16,"16-11-02-320-093.000-016",510,94000,114900,98000,0.959183673469388,1.17244897959184,"INVALID SALE  SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2021-0011607","Decatur","Washington",16,"16-11-02-320-063.000-016",510,82500,93100,95900,0.860271115745568,0.970802919708029,"INVALID SALE  SOLD AS INVESTMENT PROPERTY","INVESTMENT/RENTAL",TRUE
"C16-2021-0011608","Decatur","Washington",16,"16-06-36-330-056.000-016",510,74500,90200,130000,0.573076923076923,0.693846153846154,"INVALID SALE   SA;E AMOUNT LESS THAN MINIMUM  FLIP TYPE HOUSE","POOR CONDITION",TRUE
"C16-2021-0011612","Decatur","Washington",16,"16-06-36-330-026.000-016",431,724600,1236000,1621000,0.447008019740901,0.762492288710672,"INVALID SALE  SIGNIFICANT AMOUNT PF PERSONAL PROPERTY  FRANCHISE FEES INCLUDED IN SALE","SALE DOES NOT REFLECT MARKET VALUE",TRUE
"C16-2021-0011615","Decatur","Washington",16,"16-11-01-320-013.000-016",500,38200,114000,140000,0.272857142857143,0.814285714285714,"INVALID SALE  SALE TO FROM CHAIRTY NON PROFIT GOV","SOLD TO EXEMPT ORGANIZATION",TRUE
"C16-2021-0011622","Decatur","Washington",16,"16-11-02-210-031.000-016",510,73400,110300,55000,1.33454545454545,2.00545454545455,"INVALID SALE  ADJOINING PROPERTY PURCHASE","ADJACENT OWNER",TRUE
"C16-2021-0011624","Decatur","Washington",16,"16-11-11-130-112.000-016",510,72900,67700,30000,2.43,2.25666666666667,"INVALID SALE  SALE AMOUNT LEE THAN MINIMUM ;IN NEED OF MANY REPAIRS","POOR CONDITION",TRUE
"C16-2021-0011625","Decatur","Washington",16,"16-11-02-130-007.000-016",510,65300,106900,90000,0.725555555555556,1.18777777777778,"INVALID SALE SOLD TWICE IN ONE YEAR","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C16-2021-0011643","Decatur","Sandcreek",14,"16-14-31-330-076.000-014",510,183100,229400,145000,1.26275862068966,1.58206896551724,"INVALID SALE  SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2021-0011647","Decatur","Sandcreek",14,"16-14-31-330-128.000-014",530,81900,104600,60000,1.365,1.74333333333333,"INVALID SALE  ADJOINING PROPERTY PURCHASE","ADJACENT OWNER",TRUE
"C16-2021-0011652","Decatur","Adams",2,"16-05-03-330-040.000-002",510,46400,80400,110000,0.421818181818182,0.730909090909091,"INVALDI SALE  TRIMMING DUE TO TRENDING","NOT ENOUGH SALES FOR TRENDING",TRUE
"C16-2021-0011653","Decatur","Clay",3,"16-06-30-220-009.000-003",511,181800,238700,103150,1.76248182258846,2.3141056713524,"INVALID SALE  SALE BETWEEN CLOSE RALATIVES  MULTIPLE PARCELS ON ONE SALE","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2021-0011657","Decatur","Clay",3,"16-12-09-000-011.000-003",511,67700,86100,90000,0.752222222222222,0.956666666666667,"INVALID SALE  SALE AMOUNT LESS THAN MIN NBHD SALE RANGE 1210K-350K","LOW SALE PRICE",TRUE
"C16-2021-0011659","Decatur","Fugit",6,"16-08-06-230-002.000-006",510,35600,46700,38800,0.917525773195876,1.20360824742268,"INVALID SALE  SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2021-0011661","Decatur","Marion",9,"16-10-30-410-004.000-009",511,202600,280900,350000,0.578857142857143,0.802571428571429,"INVALID SALE  TRIMMING DUE TO TRENDING  EXTREME OUTLIER NBHD RANGE 100K-280K","NOT ENOUGH SALES FOR TRENDING",TRUE
"C16-2021-0011662","Decatur","Clay",3,"16-12-23-000-003.050-003",540,64300,71500,75000,0.857333333333333,0.953333333333333,"INVALID SALE  ADJOINING PROPERTY PURCHASE  MULTIPLE PARCELS ON ONE SALE","ADJACENT OWNER",TRUE
"C16-2021-0011664","Decatur","Washington",15,"16-07-34-000-006.040-015",511,212200,246500,552933,0.383771632367755,0.44580446455538,"INVALID SALE - 1880 LOG HOME - COULD NOT REACH THAT PRICE IF NEW","INVALID SALE - 1880 LOG HOME - COULD NOT REACH THAT PRICE IF NEW",FALSE
"C16-2021-0011668","Decatur","Adams",2,"16-05-03-330-045.000-002",510,118300,118200,152997,0.773217775511938,0.772564167924861,"INVALID SALE  FORECLOSURE  SHERIFF SALE","FORCED SALE",TRUE
"C16-2021-0011669","Decatur","Fugit",6,"16-07-01-000-012.010-006",501,32900,38600,50000,0.658,0.772,"INVALID SALE   SOLD TWICE IN ONE YEAR","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C16-2021-0011670","Decatur","Adams",1,"16-06-19-430-006.000-001",510,84900,117300,42000,2.02142857142857,2.79285714285714,"INVALDI SALE  SALE AMOUNT LESS THAN MNIMUM","LOW SALE PRICE",TRUE
"C16-2021-0011673","Decatur","Saltcreek",12,"16-09-20-210-048.000-012",500,47900,20400,35000,1.36857142857143,0.582857142857143,"INVALID SALE   SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2021-0011678","Decatur","Washington",16,"16-06-34-130-017.040-016",480,935000,539100,30240,30.9193121693122,17.827380952381,"INVALID SALE  SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2021-0011679","Decatur","Washington",16,"16-06-34-140-017.050-016",400,3900,62500,1400000,0.00278571428571429,0.0446428571428571,"INVALID SALE  CAHNGE IN USE","CHANGE IN USE",TRUE
"C16-2021-0011680","Decatur","Washington",16,"16-06-34-140-017.060-016",400,28600,42200,8e+05,0.03575,0.05275,"INVALID SALE  CAHNGE IN USE","CHANGE IN USE",TRUE
"C16-2022-0011757","Decatur","Washington",15,"16-11-16-000-007.000-015",511,172900,195100,186500,0.927077747989276,1.04611260053619,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011768","Decatur","Washington",15,"16-10-15-000-019.000-015",511,151100,171200,165000,0.915757575757576,1.03757575757576,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011772","Decatur","Sandcreek",13,"16-14-18-120-018.000-013",510,52200,52200,20000,2.61,2.61,"INVALID SALE   SALE TO / FROM CHARITY . NON PROFIT GOV  BOUGHT BY GOV","SOLD TO EXEMPT ORGANIZATION",TRUE
"C16-2022-0011775","Decatur","Fugit",6,"16-08-16-130-046.000-006",500,54500,88200,150000,0.363333333333333,0.588,"INVALID SALE   ADJOININ PROPERTY PURCHASE","ADJACENT OWNER",TRUE
"C16-2022-0011777","Decatur","Fugit",6,"16-08-16-220-051.000-006",500,9800,14200,20000,0.49,0.71,"INVALID SALE ADJOINING PURCHASE","ADJACENT OWNER",TRUE
"C16-2022-0011778","Decatur","Fugit",6,"16-08-17-110-042.000-006",500,10500,15100,20000,0.525,0.755,"INVALID SALE   MULTIPLE PARCELS ON ONE SALE   SOLD TO INVESTOR","INVESTMENT/RENTAL",TRUE
"C16-2022-0011780","Decatur","Adams",1,"16-06-17-000-013.000-001",511,86900,125000,95625,0.908758169934641,1.30718954248366,"INVALID SALE   FORECLOSURE   AUCTION","FORCED SALE",TRUE
"C16-2022-0011787","Decatur","Fugit",6,"16-07-01-410-058.000-006",540,67400,87100,50000,1.348,1.742,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES   FAMILY FRIEND RELATIONSHIP","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011789","Decatur","Fugit",6,"16-08-16-410-008.000-006",510,70500,224800,230000,0.306521739130435,0.977391304347826,"INVALID SALE SOLD TWICE IN ONE YEAR","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C16-2022-0011792","Decatur","Marion",8,"16-16-06-000-009.010-008",511,233500,275800,198000,1.17929292929293,1.39292929292929,"INVALID SALE   MULTIPLE PARCELS ON ONE SALE  SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011803","Decatur","Jackson",7,"16-13-17-000-001.010-007",501,7200,108900,20000,0.36,5.445,"INVALID SALE   MULTIPLE PARCELS ON ONE SALE   SALE BETWEEN CLOSE PEOPLE   FAMILY SALE","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011806","Decatur","Clay",3,"16-12-28-000-003.000-003",499,179200,192400,75000,2.38933333333333,2.56533333333333,"INVALID SALE   SOLD TWICE IN ONE YEAR","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C16-2022-0011821","Decatur","Washington",16,"16-06-35-320-052.000-016",520,190400,200500,220000,0.865454545454545,0.911363636363636,"Outside time frame of Ratio Study","OUTSIDE TIMEFRAME",TRUE
"C16-2022-0011838","Decatur","Washington",16,"16-11-02-140-093.000-016",510,189800,253300,275000,0.690181818181818,0.921090909090909,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES   FAMILY SALE","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011846","Decatur","Washington",16,"16-06-36-320-002.000-016",510,85200,95700,47000,1.81276595744681,2.03617021276596,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES   FAMILY FRIEND RELATIONSHIP","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011848","Decatur","Washington",16,"16-11-02-130-028.000-016",510,36300,78600,31000,1.17096774193548,2.53548387096774,"INVALID SALE  SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2022-0011863","Decatur","Washington",16,"16-11-01-320-018.000-016",510,176700,316200,280000,0.631071428571429,1.12928571428571,"INVALID SALE  SALE BETWEEN CLOSE RELATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011869","Decatur","Washington",16,"16-11-11-120-049.000-016",510,62400,84200,35000,1.78285714285714,2.40571428571429,"INVALID SALE   SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2022-0011870","Decatur","Washington",16,"16-06-36-320-055.000-016",510,124600,133000,50000,2.492,2.66,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011873","Decatur","Washington",16,"16-11-10-160-047.000-016",510,256400,292000,349900,0.732780794512718,0.834524149757073,"INVALID SALE   SOLD TWICE ONE YEAR","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C16-2022-0011879","Decatur","Washington",16,"16-11-11-120-046.000-016",510,73000,90700,63500,1.1496062992126,1.42834645669291,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011880","Decatur","Washington",16,"16-11-10-160-047.000-016",510,256400,292000,349900,0.732780794512718,0.834524149757073,"INVALID SALE   SOLD TWICE IN ONE YEAR","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C16-2022-0011886","Decatur","Marion",9,"16-14-03-000-034.000-009",511,141900,153100,120000,1.1825,1.27583333333333,"INVALIDSALE  SALE  BETWEEEN CLOSE RALATIVES  FAMILY FRRIEND RELATIONSHIP","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011891","Decatur","Adams",1,"16-06-19-430-006.000-001",510,95400,117300,70000,1.36285714285714,1.67571428571429,"INVALID SALE  SALE BETWEEN CLOSE RELATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011895","Decatur","Fugit",6,"16-08-08-140-019.000-006",500,3900,194400,12500,0.312,15.552,"INVALID SALE   TRIMMING DUE TO TRENDING   EXTREME OUTLIER NBHD SALES RATIO RANGE .44-1.117","NOT ENOUGH SALES FOR TRENDING",TRUE
"C16-2022-0011899","Decatur","Clay",3,"16-05-26-000-005.000-003",511,142800,149100,72240,1.97674418604651,2.06395348837209,"INVALID SALE   FORECLOSURE","FORCED SALE",TRUE
"C16-2022-0011900","Decatur","Sandcreek",14,"16-17-06-220-037.000-014",510,76900,50400,10500,7.32380952380952,4.8,"INVALID SALE  SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2022-0011912","Decatur","Fugit",6,"16-08-09-230-017.000-006",500,3700,4500,7500,0.493333333333333,0.6,"INVALID SALE   SOLD TWICE IN ONE  YEAR","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C16-2022-0011918","Decatur",NA,7,"16-18-07-000-006.000-007",500,11200,11200,74000,0.151351351351351,0.151351351351351,"INVALID SALE  MULTIPLE PARCELS ON ONE SALE  I-J; NEW DWELLING NOT YET PICKED UP","VACANT LAND",TRUE
"C16-2022-0011926","Decatur","Sandcreek",14,"16-17-06-210-002.000-014",510,103200,100600,65000,1.58769230769231,1.54769230769231,"INVALID SALE  SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2022-0011927","Decatur","Marion",8,"16-14-13-000-011.030-008",502,14800,15500,130000,0.113846153846154,0.119230769230769,"INVALID SALE  ADJOINING PROPERTY PURCHASE  SAME OWNER OWNS ONE PARCEL OVER & RELATIVE OWNS ADJACENT PARCEL","ADJACENT OWNER",TRUE
"C16-2022-0011929","Decatur","Marion",8,"16-14-13-000-006.010-008",511,197800,216300,70000,2.82571428571429,3.09,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES  END OF LAND CONTRACT","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011935","Decatur","Sandcreek",13,"16-17-08-000-008.010-013",542,55400,62700,1e+05,0.554,0.627,"INVALID SALE   OTHER DOCUMENTED REASON  PARCEL BOUGHT FOR LAND OLD MH IN VP COND","NO REASON PROVIDED",TRUE
"C16-2022-0011939","Decatur","Saltcreek",12,"16-09-17-340-022.010-012",541,52300,52600,67300,0.777117384843982,0.781575037147103,"INVALID SALE   ADJOINING PROPERTY PURCHASE","ADJACENT OWNER",TRUE
"C16-2022-0011945","Decatur","Washington",16,"16-06-35-340-054.000-016",511,94000,102500,81000,1.16049382716049,1.26543209876543,"INVALID SALE   FORECLOSURE   SHERIFF SALE","FORCED SALE",TRUE
"C16-2022-0011951","Decatur","Washington",16,"16-11-01-330-009.000-016",510,94000,100700,75000,1.25333333333333,1.34266666666667,"INVALID SALE  SALE LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2022-0011957","Decatur","Washington",16,"16-11-02-310-142.000-016",510,87800,96100,70000,1.25428571428571,1.37285714285714,"INVLAID SALE   FORECLOSURE","FORCED SALE",TRUE
"C16-2022-0011960","Decatur","Washington",16,"16-11-12-340-011.000-016",510,142400,156500,95000,1.49894736842105,1.64736842105263,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011961","Decatur","Washington",16,"16-11-02-310-117.000-016",510,110800,90600,55000,2.01454545454545,1.64727272727273,"INVALID SALE  SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2022-0011967","Decatur","Washington",16,"16-11-02-130-013.000-016",510,96700,121300,1e+05,0.967,1.213,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES   FAMILY SALE","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011970","Decatur","Washington",16,"16-11-02-210-015.000-016",510,84800,110500,80273,1.05639505188544,1.37655251454412,"INVALID SALE   FORECLOSURE","FORCED SALE",TRUE
"C16-2022-0011971","Decatur","Washington",16,"16-11-01-410-063.000-016",510,203000,224400,214000,0.948598130841122,1.04859813084112,"INVALID SALE  SALE BETWEEN CLOSE RELATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0011977","Decatur","Washington",16,"16-06-35-340-054.000-016",511,94000,102500,81000,1.16049382716049,1.26543209876543,"INVALID SALE   MULTIPLE PARCELS ON ONE SALE     FORCLOSURE","FORCED SALE",TRUE
"C16-2022-0011982","Decatur","Washington",16,"16-11-02-430-135.000-016",510,77700,84800,69800,1.11318051575931,1.21489971346705,"INVALID SALE   SALE AMOUNT LESS THAN MINIMUM  FAMILY SALE","LOW SALE PRICE",TRUE
"C16-2022-0011983","Decatur","Washington",16,"16-11-02-240-098.000-016",510,75100,106700,40000,1.8775,2.6675,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012008","Decatur","Washington",16,"16-11-02-320-011.000-016",510,98700,110300,25000,3.948,4.412,"INVALID SALE   SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2022-0012009","Decatur","Washington",16,"16-11-02-210-051.000-016",510,93900,122200,70000,1.34142857142857,1.74571428571429,"INVALID SALE  SALE BETWEEN CLOSE RELATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012016","Decatur","Washington",16,"16-11-02-140-049.000-016",510,138500,147500,150000,0.923333333333333,0.983333333333333,"INVALID SALE      SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012017","Decatur","Washington",16,"16-11-03-440-028.000-016",499,281900,289800,117000,2.40940170940171,2.47692307692308,"INVALID SALE   ADJOINING PROPERTY PURCHASE","ADJACENT OWNER",TRUE
"C16-2022-0012026","Decatur","Sandcreek",14,"16-14-31-340-028.000-014",510,59900,64900,24000,2.49583333333333,2.70416666666667,"INVALID SALE  SALE AMOUNT LESS THAN MINIMUM  FLIP TYPE HOUSE","LOW SALE PRICE",TRUE
"C16-2022-0012028","Decatur","Sandcreek",14,"16-13-36-440-021.010-014",599,15000,197200,2e+05,0.075,0.986,"INVALID SALE   PHYSICAL CHANGEBEFORE THE SALE   NEW HOUSE NOT YET PICKED UP","NEW CONSTRUCTION",TRUE
"C16-2022-0012030","Decatur","Fugit",6,"16-08-09-340-011.000-006",500,2200,21000,16000,0.1375,1.3125,"INVALID SALE   SALE AMOUNT LESS THAN MINIMUM  INVESTMENT SALE","INVESTMENT/RENTAL",TRUE
"C16-2022-0012034","Decatur","Fugit",6,"16-08-08-440-031.000-006",510,120300,102200,75000,1.604,1.36266666666667,"INVALID SALE  SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2022-0012035","Decatur","Sandcreek",13,"16-18-12-000-015.000-013",511,151300,160000,275000,0.550181818181818,0.581818181818182,"INVALID SALE   ADJOINING PROPERTY PURCHASE","ADJACENT OWNER",TRUE
"C16-2022-0012036","Decatur","Saltcreek",11,"16-09-32-000-008.900-011",500,13200,13200,55000,0.24,0.24,"INVALID SALE  MULTIPLE PARCELS ON ONE SALE  SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2022-0012037","Decatur","Sandcreek",14,"16-14-31-340-022.010-014",510,119100,128900,120000,0.9925,1.07416666666667,"INVALID SALE   SALE BETWEEN CLOSE CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012042","Decatur","Fugit",6,"16-08-09-320-026.000-006",500,3900,4800,2e+05,0.0195,0.024,"INVALID SALE   SAKE BETWEEN CLOSE RALATIVES   FAMILY SALE","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012043","Decatur","Adams",2,"16-05-03-330-041.010-002",510,84800,96000,92500,0.916756756756757,1.03783783783784,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES   FAMILY SALE","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012056","Decatur","Jackson",7,"16-13-29-220-005.010-007",511,219700,249200,350000,0.627714285714286,0.712,"INVALID SALE  FORECLOSURE","FORCED SALE",TRUE
"C16-2022-0012059","Decatur","Saltcreek",12,"16-09-20-210-037.000-012",510,116600,117700,64966,1.79478496444294,1.81171689806976,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012061","Decatur","Marion",10,"16-15-20-240-010.000-010",510,76700,88500,111000,0.690990990990991,0.797297297297297,"INVALID SALE   MULTIPLE PARCELS ON ONE SALE   FAMILY FRIEND SALE","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012064","Decatur","Fugit",6,"16-08-21-120-056.000-006",500,3900,4800,13500,0.288888888888889,0.355555555555556,"INVALID SALE   TRIMMING DUE TO TIMMING   EXTREME OUTLIER , NBHD SALES RATIO RANGE .44-1.17","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C16-2022-0012067","Decatur","Fugit",6,"16-08-09-230-017.000-006",500,3700,4500,11500,0.321739130434783,0.391304347826087,"INVALID SALE   TRIMMING DUE TO TRENDING   EXTREME OUTLIER NBHD SALES RATIO RANGE .44-1.17","NOT ENOUGH SALES FOR TRENDING",TRUE
"C16-2022-0012069","Decatur","Jackson",7,"16-13-09-000-001.030-007",511,303000,377500,499900,0.606121224244849,0.755151030206041,"INVALID SALE  TRIMMING DUE TO TRENDING  EXTREME OUTLIER; NBHD SALES RANGE $100K-$250K","NOT ENOUGH SALES FOR TRENDING",TRUE
"C16-2022-0012072","Decatur","Fugit",6,"16-08-16-440-006.000-006",510,379300,441000,310000,1.22354838709677,1.42258064516129,"INVALID SALE   QUITCLAIM DEED","UNIQUE SALE",TRUE
"C16-2022-0012073","Decatur","Adams",1,"16-06-04-000-009.000-001",500,132100,125700,215000,0.614418604651163,0.584651162790698,"INVALID SALE   OTHER DOCUMENTED REASON   BARN CONVERTED TO DWELLING NOT INDICATIVE OF NBHD","VACANT LAND",TRUE
"C16-2022-0012079","Decatur","Adams",1,"16-06-19-430-070.000-001",540,91000,103900,132308,0.687789098164888,0.785288871421229,"INVALID SALE   FORECLOSURE","FORCED SALE",TRUE
"C16-2022-0012080","Decatur","Fugit",6,"16-08-09-430-055.000-006",500,3000,3700,40000,0.075,0.0925,"INVALID SALE   MULTIPLE PARCELS ON ONE SALE   EXTREME OUTLIER , NBHD SALES RATIO RANGE .44-1.17","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C16-2022-0012082","Decatur","Fugit",6,"16-08-08-440-026.000-006",500,3200,14800,10000,0.32,1.48,"INVALID SALE   TRIMMING DUE TO TIMMING   EXTREME OUTLIER NBHD SALES RATIO RANGE .44-1.17","AV DOES NOT REFLECT MARKET VALUE",TRUE
"C16-2022-0012084","Decatur","Washington",15,"16-10-05-000-004.010-015",511,184200,197300,150000,1.228,1.31533333333333,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012086","Decatur","Marion",8,"16-15-07-240-004.000-008",511,83300,89800,43000,1.93720930232558,2.08837209302326,"INVALID SALE   SALE AMOUNT LESS THAN MINIMUM  FLIP TYPE HOUSE","LOW SALE PRICE",TRUE
"C16-2022-0012087","Decatur","Sandcreek",14,"16-17-06-220-073.000-014",500,12900,6400,27500,0.469090909090909,0.232727272727273,"INVALID SALE   OTHER DOCUMENTED REASON  SALE INCLUDES LOT NEXT DOOR , NOT PRICED","ADJACENT OWNER",TRUE
"C16-2022-0012088","Decatur","Washington",15,"16-10-10-000-028.000-015",415,87800,93800,4e+05,0.2195,0.2345,"INVALID SALE   OTHER DOCUMENTED REASON   BUYER OVERPAID FOR PROPERTY","DOES NOT REFLECT MARKET VALUE",FALSE
"C16-2022-0012089","Decatur","Sandcreek",14,"16-14-31-340-016.000-014",510,154400,167800,121712,1.26856842382017,1.37866438806363,"INVALID SALE   FORECLOSURE","FORCED SALE",TRUE
"C16-2022-0012096","Decatur","Sandcreek",14,"16-13-36-440-071.000-014",510,116900,128000,125000,0.9352,1.024,"INVALID SALE  SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012105","Decatur","Adams",2,"16-05-03-320-111.000-002",510,39400,45100,105000,0.375238095238095,0.42952380952381,"INVAILD  SALE   PHYSICAL CHANGE BEFORE THE SALE   REMODEL NOT YET PICKED UP","CHANGES AFTER",TRUE
"C16-2022-0012106","Decatur","Saltcreek",11,"16-10-14-000-013.000-011",511,158600,209800,340000,0.466470588235294,0.617058823529412,"INVALID SALE  SOLD TWICE IN ONE YEAR","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C16-2022-0012112","Decatur","Washington",16,"16-11-13-210-017.000-016",510,176400,187900,2e+05,0.882,0.9395,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES   FAMILY SALE","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012116","Decatur","Washington",16,"16-11-12-430-028.000-016",510,166200,191100,250000,0.6648,0.7644,"INVALID SALE SOLD TWICE IN ONE YEAR","SOLD MORE THAN ONCE IN ONE YEAR",TRUE
"C16-2022-0012119","Decatur","Washington",16,"16-11-11-130-063.000-016",510,77000,46600,25000,3.08,1.864,"INVALID SALE  SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
"C16-2022-0012122","Decatur","Washington",16,"16-11-02-340-056.000-016",510,89200,97500,44000,2.02727272727273,2.21590909090909,"INVALID SALE  SALE BETWEEN CLOSE RELATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012124","Decatur","Washington",16,"16-11-02-140-033.000-016",510,186000,196900,140000,1.32857142857143,1.40642857142857,"INVALID SALE   SALE BETWEEN CLOSE RALATIVES","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012128","Decatur","Washington",16,"16-06-36-320-018.000-016",510,102000,107200,163158,0.625160886992976,0.65703183417301,"INVALID SALE   SALE BETWEEN CLOSE RALATIVE   FAMILY SALE","PRE-EXISTING RELATIONSHIP",TRUE
"C16-2022-0012132","Decatur","Washington",16,"16-06-35-330-019.000-016",510,147800,178700,132788,1.11305238425159,1.34575413440974,"INVALID SALE   SALE AMOUNT LESS THAN MINIMUM","LOW SALE PRICE",TRUE
