"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%634","Posey","Residential Vacant","Black",0.76,0.88,0.98,26.86,40.99,1,0,28
"2.5%635","Posey","Residential Improved","Countywide",0.91,0.92,0.93,12.04,16.18,1.01,0,336
"df_sp275","Posey","Residential Improved","Bethel",0.82,0.94,1.01,12.57,16.43,0.99,0,16
"2.5%636","Posey","Residential Improved","Black",0.89,0.92,0.92,13.24,18.29,1.01,0,149
"2.5%637","Posey","Residential Improved","Center",0.91,0.93,0.99,11.77,16.59,1,0,21
"2.5%638","Posey","Residential Improved","Harmony",0.85,0.9,0.97,10.77,15.08,1.01,0,23
"df_sp276","Posey","Residential Improved","Lynn",0.81,0.92,0.96,7.4,11.05,1.02,0,8
"2.5%639","Posey","Residential Improved","Marrs",0.91,0.94,1,9.24,10.84,1.01,0,55
"2.5%640","Posey","Residential Improved","Robb",0.86,0.93,0.96,12.16,16.93,1.01,0,21
"2.5%641","Posey","Residential Improved","Robinson",0.89,0.94,0.99,11.92,15,1.01,0,43
"1164","Pulaski","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1165","Pulaski","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1166","Pulaski","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp277","Pulaski","Commercial Improved","Countywide",0.81,0.97,1.01,17.92,29.54,1.01,0,18
"2.5%642","Pulaski","Residential Vacant","Countywide",0.63,0.92,0.97,36.76,59.31,1.21,0,40
"df_sp278","Pulaski","Residential Vacant","Franklin",0.14,0.55,0.97,74.06,78.09,0.9,0,13
"df_sp279","Pulaski","Residential Vacant","Rich Grove",0.7,0.74,1.12,18.59,22.39,0.95,0,5
"df_sp280","Pulaski","Residential Vacant","Harrison",0.41,0.9,0.97,39.78,65.89,2.32,0,12
"df_sp281","Pulaski","Residential Vacant","Van Buren",0.92,0.97,1.01,23.42,49.46,1.27,0,10
"2.5%643","Pulaski","Residential Improved","Countywide",0.94,0.95,0.96,13.89,23.87,1.05,0,335
"df_sp282","Pulaski","Residential Improved","Cass",0.79,0.85,0.95,22.52,34.81,1.07,0,19
"df_sp283","Pulaski","Residential Improved","Jefferson",0.9,0.94,0.99,14.61,24.2,1.06,0,17
"df_sp284","Pulaski","Residential Improved","Harrison",0.83,0.94,0.99,16.68,28.46,1,0,9
"2.5%644","Pulaski","Residential Improved","Indian Creek",0.92,0.95,1.02,11.1,14.12,1.03,0,22
"2.5%645","Pulaski","Residential Improved","Monroe",0.93,0.96,0.97,12.19,22.09,1.03,0,146
"2.5%646","Pulaski","Residential Improved","Salem",0.9,0.93,0.97,11.6,21.39,1.03,0,52
"df_sp285","Pulaski","Residential Improved","Tippecanoe",0.87,0.9,0.95,17.14,26.2,1.06,0,18
"2.5%647","Pulaski","Residential Improved","Van Buren",0.95,0.97,1.03,16.07,29.49,1.08,0,27
"2.5%648","Pulaski","Residential Improved","White Post",0.9,0.99,1.06,17.09,24.2,1.1,0,25
"1167","Putnam","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1168","Putnam","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1169","Putnam","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp286","Putnam","Commercial Improved","Countywide",0.85,0.92,0.94,21.55,40.63,1.35,0,18
"df_sp287","Putnam","Commercial Improved","Cloverdale",0.88,0.92,0.95,14.67,33.15,1.12,0,10
"df_sp288","Putnam","Commercial Improved","Greencastle",0.29,0.88,0.94,34.68,60.55,1.45,0,6
"2.5%649","Putnam","Residential Vacant","Countywide",0.76,0.82,0.9,27.5,39.9,1.32,0,51
"2.5%650","Putnam","Residential Vacant","Floyd",0.77,0.84,0.92,18.66,26.28,1.16,0,37
"df_sp289","Putnam","Residential Vacant","Clinton",0.2,0.72,1.08,56.07,70.92,1.77,0,14
"2.5%651","Putnam","Residential Improved","Countywide",0.87,0.9,0.91,11.38,18.61,1.04,0,343
"2.5%652","Putnam","Residential Improved","Clinton",0.84,0.9,0.96,15.05,24.97,1.07,0,25
"2.5%653","Putnam","Residential Improved","Cloverdale",0.85,0.91,0.96,12.09,18.07,1.06,0,49
"df_sp290","Putnam","Residential Improved","Floyd",0.81,0.88,0.95,9.07,11.59,1.02,0,18
"2.5%654","Putnam","Residential Improved","Franklin",0.83,0.9,0.92,12.55,19.32,1.02,0,30
"2.5%655","Putnam","Residential Improved","Greencastle",0.86,0.9,0.91,11.75,19.91,1.05,0,152
"df_sp291","Putnam","Residential Improved","Jackson",0.8,0.86,0.95,12.98,17.23,1.04,0,10
"df_sp292","Putnam","Residential Improved","Marion",0.83,0.9,0.91,7.2,9.53,1.02,0,15
"df_sp293","Putnam","Residential Improved","Monroe",0.82,0.88,0.93,9.71,13.44,0.99,0,14
"df_sp294","Putnam","Residential Improved","Russell",0.83,0.9,1.06,9.97,13.66,1,0,7
"df_sp295","Putnam","Residential Improved","Warren",0.81,0.92,1.01,9.23,10.99,1.05,0,7
"df_sp296","Putnam","Residential Improved","Washington",0.84,0.9,0.93,6.21,7.68,1.02,0,16
"1170","Randolph","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1171","Randolph","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1172","Randolph","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1173","Randolph","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp297","Randolph","Residential Vacant","Countywide",0.03,0.19,0.48,116.16,103.5,4.64,0,14
"2.5%656","Randolph","Residential Improved","Countywide",0.95,0.97,0.99,15.06,21.04,1.05,0,317
"df_sp298","Randolph","Residential Improved","Franklin",0.78,0.99,1.11,13.24,18.35,1.02,0,8
"df_sp299","Randolph","Residential Improved","Green",0.71,1.03,1.05,8.25,15.12,1,0,5
"df_sp300","Randolph","Residential Improved","Greensfork",0.64,0.95,1.2,24.59,33.01,1.05,0,14
"2.5%657","Randolph","Residential Improved","Monroe",0.91,0.95,1.02,14.87,19.69,1.05,0,64
"df_sp301","Randolph","Residential Improved","Stoney Creek",0.8,0.87,1.1,16.28,20.89,1.08,0,7
"df_sp302","Randolph","Residential Improved","Union",0.81,0.98,1.09,17.17,22.04,1.04,0,15
"2.5%658","Randolph","Residential Improved","Washington",0.87,0.94,1.05,10.61,12.4,1.03,0,22
"2.5%659","Randolph","Residential Improved","Wayne",0.96,1,1.03025,14.93,20.94,1.05,0,50
"2.5%660","Randolph","Residential Improved","White River",0.94,0.97,1,14.92,21.59,1.05,0,132
"1174","Ripley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1175","Ripley","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1176","Ripley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%661","Ripley","Commercial Improved","Countywide",0.58,0.77,1.02,40.33,50.64,1.09,0,23
"2.5%662","Ripley","Residential Vacant","Countywide",0.38,0.46,0.67025,64.63,66.75,1.54,0,46
"2.5%663","Ripley","Residential Improved","Countywide",0.85,0.88,0.91,20.77,29.39,1.05,0,178
"2.5%664","Ripley","Residential Improved","Brown",0.77,0.83,0.93,25.7,34.84,1.12,0,44
"2.5%665","Ripley","Residential Improved","Center",0.83,0.93,0.99,26.85,34.06,1.19,0,43
"2.5%666","Ripley","Residential Improved","Adams",0.86,0.89,0.93,13.62,22.61,0.98,0,30
"df_sp303","Ripley","Residential Improved","Johnson",0.71,0.85,0.89,17.14,23.92,1.01,0,19
"2.5%667","Ripley","Residential Improved","Laughery",0.85,0.91,0.93,13.84,21.68,1.01,0,42
"1177","Rush","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1178","Rush","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1179","Rush","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp304","Rush","Commercial Improved","Countywide",0.27,0.53,0.88,66.25,71.21,1.65,0,6
"df_sp305","Rush","Residential Vacant","Countywide",0.17,0.67,1.19,43.82,58.15,0.93,0,5
"2.5%668","Rush","Residential Improved","Countywide",0.95,0.97,0.99,13.05,21.77,1.04,0,204
"2.5%669","Rush","Residential Improved","Rushville",0.95,0.98,0.99,13.17,22.52,1.02,0,116
"2.5%670","Rush","Residential Improved","Anderson",0.94,0.96,0.99,12.88,20.81,1.06,0,88
"1180","Scott","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1181","Scott","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp306","Scott","Commercial Vacant","Countywide",1.02,1.02,1.14,2.51,5.1,1,0,5
"df_sp307","Scott","Commercial Improved","Countywide",0.69,0.82,1.03,24.78,29.05,1.3,0,12
"2.5%671","Scott","Residential Vacant","Countywide",0.56,0.68,0.76,38.13,51.27,1.07,0,76
"2.5%672","Scott","Residential Improved","Countywide",0.88,0.9,0.91,12.06,16.75,1.02,0,317
"df_sp308","Scott","Residential Improved","Finley",0.78,0.89,1.03,14.37,17.07,1.02,0,14
"2.5%673","Scott","Residential Improved","Jennings",0.85,0.92,0.97,15.6,22.71,1.07,0,50
"2.5%674","Scott","Residential Improved","Johnson",0.74,0.8,0.92,19.92,26.35,1.07,0,26
"2.5%675","Scott","Residential Improved","Lexington",0.84,0.9,0.94,12.86,17.65,1.03,0,49
"2.5%676","Scott","Residential Improved","Vienna",0.88,0.91,0.92,9.59,12.53,1.01,0,178
"1182","Shelby","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1183","Shelby","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1184","Shelby","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp309","Shelby","Commercial Improved","Countywide",0.26,0.73,1,41.71,52.92,1.2,0,8
"2.5%677","Shelby","Residential Vacant","Countywide",0.01,0.01,0.14,1483.57,176,2.54,0,46
"2.5%678","Shelby","Residential Improved","Countywide",0.9,0.91,0.94,23.17,33.89,1.13,0,513
"2.5%679","Shelby","Residential Improved","Hanover",0.83,0.95,1,18.42,25.85,1.1,0,34
"2.5%680","Shelby","Residential Improved","Jackson",0.91,0.94,1.04,20.05,31.04,1.05,0,29
"2.5%681","Shelby","Residential Improved","Moral",0.83,0.9,0.97,17.05,25.24,1.04,0,50
"2.5%682","Shelby","Residential Improved","Noble",0.78,0.98,1.08,34.33,46.45,1.17,0,26
"2.5%683","Shelby","Residential Improved","Addison",0.88,0.91,0.94,24.39,35.89,1.2,0,303
"df_sp310","Shelby","Residential Improved","Marion",0.86,0.93,1,17.61,28.36,1.04,0,17
"2.5%684","Shelby","Residential Improved","Brandywine",0.77,0.91,1.04,19.66,23.1,1.05,0,20
"2.5%685","Shelby","Residential Improved","Shelby",0.85,0.96,1.07,18.34,25.96,1.05,0,21
"1185","Spencer","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1186","Spencer","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1187","Spencer","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1188","Spencer","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp311","Spencer","Residential Vacant","Countywide",0.16,0.34,0.95,108.52,83.11,1.08,0,9
"df_sp312","Spencer","Residential Vacant","Carter",0.16,0.27,0.79,111.96,93.68,1.04,0,6
"1189","Spencer","Residential Vacant","Clay",NA,NA,NA,NA,NA,NA,NA,3
"2.5%686","Spencer","Residential Improved","Countywide",0.9,0.91,0.92,14.04,28.95,1.07,0,154
"2.5%687","Spencer","Residential Improved","Carter",0.87,0.91,0.99,14.08,24.78,1.07,0,27
"2.5%688","Spencer","Residential Improved","Clay",0.87,0.91,0.93,9.4,19.24,1.02,0,43
"df_sp313","Spencer","Residential Improved","Grass",0.82,0.88,0.98,10.9,15.23,1,0,11
"df_sp314","Spencer","Residential Improved","Hammond",0.93,0.95,1.01,12.92,22.8,1.09,0,9
"df_sp315","Spencer","Residential Improved","Harrison",0.88,0.9,0.95,19.36,33.79,1.09,0,11
"df_sp316","Spencer","Residential Improved","Luce",0.87,0.91,0.99,23.88,44.41,1.14,0,18
"2.5%689","Spencer","Residential Improved","Ohio",0.88,0.9,0.91,13.68,31.34,1.07,0,35
"df_sp317","St. Joseph","Industrial Vacant","Countywide",0,0.2,0.77,82.41,107.02,5.53,0,5
"df_sp318","St. Joseph","Industrial Improved","Countywide",0.38,0.46,0.65,44.33,49.49,1.41,0,17
"df_sp319","St. Joseph","Commercial Vacant","Countywide",0.04,0.36,1.13,81.35,107.18,0.99,0,5
"2.5%690","St. Joseph","Commercial Improved","Countywide",0.53,0.61,0.74,53.77,59.61,1.89,0,106
"2.5%691","St. Joseph","Residential Vacant","Countywide",0.03,0.1,0.18,362.51,149.11,1.52,0,126
"2.5%692","St. Joseph","Residential Improved","Countywide",0.92,0.93,0.94,21.22,33.02,1.07,0,3945
"2.5%693","St. Joseph","Residential Improved","Centre",0.89,0.9,0.92,14.91,22.47,1.03,0,272
"2.5%694","St. Joseph","Residential Improved","Clay",0.9,0.92,0.93,14.94,23.73,1.04,0,560
"2.5%695","St. Joseph","Residential Improved","German",0.88,0.9,0.9,11.52,18.9,1.02,0,167
"2.5%696","St. Joseph","Residential Improved","Greene",0.87,0.91,1.03,13.83,17.14,1.03,0,31
"2.5%697","St. Joseph","Residential Improved","Harris",0.9,0.91,0.93,11.97,18.06,1.02,0,320
"2.5%698","St. Joseph","Residential Improved","Liberty",0.86,0.9,1.01,24.98,35.24,1.1,0,45
"2.5%699","St. Joseph","Residential Improved","Lincoln",0.84,0.97,1.05,20.8,39.77,1.1,0,27
"df_sp320","St. Joseph","Residential Improved","Madison",0.83,0.9,0.98,11.89,18.83,1.02,0,11
"2.5%700","St. Joseph","Residential Improved","Olive",0.88,0.94,1,19.2,29.2,1.06,0,55
"2.5%701","St. Joseph","Residential Improved","Penn",0.91,0.92,0.94,26.83,40.37,1.1,0,671
"2.5%702","St. Joseph","Residential Improved","Portage",0.95,0.97,0.98,24.13,35.61,1.07,0,1622
"2.5%703","St. Joseph","Residential Improved","Union",0.91,0.95,1.05025,24.86,37.91,1.08,0,48
"2.5%704","St. Joseph","Residential Improved","Warren",0.89,0.92,0.94,17.49,31.84,1.03,0,116
"1190","Starke","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1191","Starke","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1192","Starke","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%705","Starke","Commercial Improved","Countywide",0.84,0.92,0.94,16.96,29.47,1.51,0,22
"2.5%706","Starke","Residential Vacant","Countywide",0.92,0.97,0.99,13.12,19.82,1.02,0,76
"1193","Starke","Residential Vacant","California",NA,NA,NA,NA,NA,NA,NA,4
"df_sp321","Starke","Residential Vacant","Center",0.94,1,1.03,9.01,12.76,1,0,17
"df_sp322","Starke","Residential Vacant","Davis",0.88,0.92,0.97,13.38,22.17,1.02,0,15
"2.5%707","Starke","Residential Vacant","North Bend",0.91,0.98,1.02,13.65,22.35,1.01,0,28
"df_sp323","Starke","Residential Vacant","Railroad",0.87,1.06,1.2,10.12,13.79,1.01,0,5
"df_sp324","Starke","Residential Vacant","Washington",0.8,0.91,1.01,18.4,28.05,1.07,0,7
"2.5%708","Starke","Residential Improved","Countywide",0.91,0.92,0.93,11.54,22.38,1.03,0,717
"2.5%709","Starke","Residential Improved","California",0.89,0.92,0.95,10.72,13.96,1,0,87
"2.5%710","Starke","Residential Improved","Center",0.91,0.93,0.94,10.76,20.54,1.02,0,196
"2.5%711","Starke","Residential Improved","Davis",0.87975,0.91,0.97,17.34,46.2,1.07,0,38
"df_sp325","Starke","Residential Improved","Jackson",0.76,0.9,0.98,9.59,11.8,1.03,0,10
"2.5%712","Starke","Residential Improved","North Bend",0.89,0.91,0.94,14.95,28.43,1.06,0,59
"2.5%713","Starke","Residential Improved","Oregon",0.89,0.92,0.95,12.56,28.5,1.04,0,92
"2.5%714","Starke","Residential Improved","Railroad",0.9,0.93,0.96,8.46,13.23,1.01,0,21
"2.5%715","Starke","Residential Improved","Washington",0.87,0.9,0.96,11.32,14.48,1.02,0,56
"2.5%716","Starke","Residential Improved","Wayne",0.91,0.92,0.93,10.29,14.04,1.02,0,158
"1194","Steuben","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1195","Steuben","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1196","Steuben","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%717","Steuben","Commercial Improved","Countywide",0.71,0.77,0.88,20.52,25.75,1.04,0,27
"df_sp326","Steuben","Commercial Improved","Pleasant",0.71,0.88,0.98,15.02,18.77,1.02,0,13
"df_sp327","Steuben","Commercial Improved","Clear Lake",0.5,0.76,0.83,21.16,29.82,1.05,0,14
"2.5%718","Steuben","Residential Vacant","Countywide",0.42,0.61,0.84,54.05,63.81,1.1,0,61
"df_sp328","Steuben","Residential Vacant","Pleasant",0.44,0.86,0.99,32.67,50.16,1.24,0,12
"2.5%719","Steuben","Residential Vacant","Clear Lake",0.31,0.6,0.77,54.93,66.06,1.06,0,48
"2.5%720","Steuben","Residential Improved","Countywide",0.91,0.94,0.95,16.18,23.98,1,0,456
"2.5%721","Steuben","Residential Improved","Clear Lake",0.9,0.97,1,16.85,25.25,1.01,0,69
"2.5%722","Steuben","Residential Improved","Jackson",0.84,0.91,0.97,20.7,30.13,0.97,0,41
"2.5%723","Steuben","Residential Improved","Jamestown",0.83,0.9,0.98025,17.52,23.41,1.03,0,52
"2.5%724","Steuben","Residential Improved","Otsego",0.89,0.92,0.95,13.68,18.54,1.03,0,51
"2.5%725","Steuben","Residential Improved","Pleasant",0.91,0.95,0.98,15.08,23.57,0.98,0,201
"2.5%726","Steuben","Residential Improved","Salem",0.85,0.93,0.97,16.42,24.77,0.99,0,42
"1197","Sullivan","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1198","Sullivan","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1199","Sullivan","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp329","Sullivan","Commercial Improved","Countywide",0.83,1.1,1.17,18.36,25.53,1.02,0,11
"1200","Sullivan","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%727","Sullivan","Residential Improved","Countywide",0.88,0.92,0.97,13.72,16.12,1.02,0,168
"2.5%728","Sullivan","Residential Improved","Cass",0.87,0.97,1.01,12.68,15.57,1.02,0,52
"df_sp330","Sullivan","Residential Improved","Haddon",0.92,0.99,1.09,12.46,17.37,1.02,0,9
"2.5%729","Sullivan","Residential Improved","Hamilton",0.87,0.9,0.95,13.72,16.14,1.02,0,107
"1201","Switzerland","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1202","Switzerland","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1203","Switzerland","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp331","Switzerland","Commercial Improved","Countywide",0.89,0.95,1.12,14.78,20.8,1.02,0,6
"1204","Switzerland","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%730","Switzerland","Residential Improved","Countywide",0.88,0.92,0.96,11.2,13.39,1.03,0,84
"2.5%731","Switzerland","Residential Improved","Craig",0.86,0.92,0.96,11.56,14.56,1.02,0,35
"df_sp332","Switzerland","Residential Improved","Cotton",0.83,0.92,1.11,11.03,13.97,1.03,0,11
"2.5%732","Switzerland","Residential Improved","Jefferson",0.87,0.94,0.99,10.73,12.42,1.03,0,38
"1205","Tippecanoe","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp333","Tippecanoe","Industrial Improved","Countywide",0.55,0.98,1.33,36.58,54.43,2.45,0,10
"df_sp334","Tippecanoe","Commercial Vacant","Countywide",0.06,0.14,0.23,112.29,109.88,1.28,0,18
"2.5%733","Tippecanoe","Commercial Improved","Countywide",0.66,0.74,0.79,46.12,72.74,1.24,0,161
"2.5%734","Tippecanoe","Residential Vacant","Countywide",0.87,0.89,0.92,22.74,41.54,4.5,0,229
"2.5%735","Tippecanoe","Residential Vacant","Fairfield",0.82,0.86,0.89,30.39,52.89,1.26,0,55
"df_sp335","Tippecanoe","Residential Vacant","Perry",0.77,0.87,0.92,28.6,56.13,1.17,0,16
"df_sp336","Tippecanoe","Residential Vacant","Shelby",0.16,0.86,0.95,31.75,56.1,1.28,0,11
"2.5%736","Tippecanoe","Residential Vacant","Tippecanoe",0.94,0.94,0.94,10.91,18.43,1.05,0,63
"2.5%737","Tippecanoe","Residential Vacant","Union",0.89,0.94,0.96,4.6,5.8,1,0,26
"2.5%738","Tippecanoe","Residential Vacant","Wabash",0.81,0.83,0.91,30.95,53.83,13.97,0,57
"2.5%739","Tippecanoe","Residential Improved","Countywide",0.88,0.89,0.89,18.53,35.98,1.07,0,3478
"2.5%740","Tippecanoe","Residential Improved","Fairfield",0.85,0.86,0.88,20.74,32.16,1.04,0,1104
"2.5%741","Tippecanoe","Residential Improved","Jackson",0.79,0.89,0.95,33.42,62.53,1.18,0,28
"2.5%742","Tippecanoe","Residential Improved","Lauramie",0.77,0.85,0.92,25.47,32.91,1.06,0,48
"2.5%743","Tippecanoe","Residential Improved","Perry",0.89,0.91,0.93,12.93,21.13,1.02,0,207
"2.5%744","Tippecanoe","Residential Improved","Sheffield",0.86,0.88,0.91,15.97,45.43,1.06,0,72
"2.5%745","Tippecanoe","Residential Improved","Shelby",0.8,0.85,0.94,20.95,32.75,1.09,0,41
"2.5%746","Tippecanoe","Residential Improved","Tippecanoe",0.88,0.89,0.91,15.16,37.44,1.03,0,290
"2.5%747","Tippecanoe","Residential Improved","Union",0.88,0.9,0.92,14.7,25.34,0.97,0,44
"2.5%748","Tippecanoe","Residential Improved","Wabash",0.87,0.88,0.89,20.87,39.32,1.17,0,761
"2.5%749","Tippecanoe","Residential Improved","Wayne",0.72,0.86,0.96,29.96,39.53,1.09,0,21
"2.5%750","Tippecanoe","Residential Improved","Wea",0.89,0.9,0.91,14.37,36.96,1.03,0,811
"1206","Tipton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1207","Tipton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1208","Tipton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp337","Tipton","Commercial Improved","Countywide",0.82,0.88,1.03,20.07,27,1,0,10
"df_sp338","Tipton","Residential Vacant","Countywide",0.64,0.79,1.11,31.32,42.16,1.08,0,7
"2.5%751","Tipton","Residential Improved","Countywide",0.92,0.93,0.96,14.86,19.05,1.03,0,426
"2.5%752","Tipton","Residential Improved","Cicero",0.91,0.94,0.96,14.96,18.89,1.03,0,285
"2.5%753","Tipton","Residential Improved","Jefferson",0.88,0.94,1.01,15.71,22.88,1.05,0,22
"2.5%754","Tipton","Residential Improved","Liberty",0.87,0.93,0.96,13.1,17,1.02,0,57
"2.5%755","Tipton","Residential Improved","Madison",0.77,0.9,1.03,17.28,21.47,1.04,0,24
"2.5%756","Tipton","Residential Improved","Prairie",0.9,0.93,1.02,15.12,19.98,1.07,0,20
"df_sp339","Tipton","Residential Improved","Wildcat",0.89,0.94,1.1,13.7,17.84,1.01,0,18
"1209","Union","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1210","Union","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1211","Union","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp340","Union","Commercial Improved","Countywide",0.49,0.73,0.79,29.79,47.37,1.13,0,6
"1212","Union","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%757","Union","Residential Improved","Countywide",0.9,0.94,0.97,16.94,21.36,1.03,0,143
"2.5%758","Union","Residential Improved","Brownsville",0.86,0.95,0.98025,15.48,20.05,1.01,0,37
"2.5%759","Union","Residential Improved","Harrison",0.84,0.96,1.05,19.26,25.42,1.04,0,29
"2.5%760","Union","Residential Improved","Center",0.87,0.93,0.97,16.69,20.59,1.04,0,77
"df_sp341","Vanderburgh","Industrial Vacant","Countywide",0.07,0.27,0.63,52.76,73.34,1.44,0,5
"2.5%761","Vanderburgh","Industrial Improved","Countywide",0.36,0.51,0.55,36.02,49.14,0.8,0,21
"df_sp342","Vanderburgh","Commercial Vacant","Countywide",0.21,0.42,0.63,58.07,67.48,0.89,0,19
"2.5%762","Vanderburgh","Commercial Improved","Countywide",0.52,0.61,0.68,44.36,50.68,1.41,0,177
"2.5%763","Vanderburgh","Commercial Improved","Center",0.41,0.5,0.7,49.66,50,1.16,0,40
"2.5%764","Vanderburgh","Commercial Improved","Knight",0.53,0.68,0.76,41.86,50.49,1.7,0,75
"2.5%765","Vanderburgh","Commercial Improved","Pigeon",0.44975,0.58,0.72,43.04,50.16,1.16,0,60
"1213","Vanderburgh","Commercial Improved","Armstrong",NA,NA,NA,NA,NA,NA,NA,1
"2.5%766","Vanderburgh","Residential Vacant","Countywide",0.16,0.26,0.41,118.33,94.11,1.88,0,90
"2.5%767","Vanderburgh","Residential Improved","Countywide",0.96,0.96,0.97,15.57,21.31,1.01,0,2820
"2.5%768","Vanderburgh","Residential Improved","Armstrong",0.63,0.71,0.79,24.36,29.58,1.06,0,63
"2.5%769","Vanderburgh","Residential Improved","Center",0.97,0.98,0.99,12.57,17.97,1.01,0,765
"2.5%770","Vanderburgh","Residential Improved","Perry",0.88,0.9,0.92025,17.08,21.53,1.03,0,331
"2.5%771","Vanderburgh","Residential Improved","Knight",0.95,0.96,0.98,16.73,22.77,1.02,0,1073
"2.5%772","Vanderburgh","Residential Improved","Pigeon",0.9,0.93,0.96,17.19,21.3,1.03,0,289
"2.5%773","Vanderburgh","Residential Improved","Scott",0.97,0.98,1,11.91,17.72,1.01,0,297
"1214","Vermillion","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1215","Vermillion","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1216","Vermillion","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1217","Vermillion","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp343","Vermillion","Residential Vacant","Countywide",0.31,0.65,0.91,43.84,53.07,0.94,0,14
"2.5%774","Vermillion","Residential Improved","Countywide",0.83,0.9,0.92,15.82,24.26,1.02,0,106
"2.5%775","Vermillion","Residential Improved","Clinton",0.81,0.89,0.92,18.05,27.8,1.04,0,69
"df_sp344","Vermillion","Residential Improved","Eugene",0.83,0.92,0.98,11.23,16.31,1.02,0,6
"df_sp345","Vermillion","Residential Improved","Helt",0.83,0.95,1.02,11.79,14.77,0.98,0,16
"df_sp346","Vermillion","Residential Improved","Highland",0.78,0.92,0.95,13.9,20.2,1,0,10
"df_sp347","Vermillion","Residential Improved","Vermillion",0.79,0.9,0.93,5.18,7.07,1,0,5
"1218","Vigo","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1219","Vigo","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1220","Vigo","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
